真实房价,预测房价
1261850,1143289.8
527000,1596020.14
5432000,5990925.54
2158000,1888519.48
1539200,1006834.6
3508000,3979774.9
1974000,1480955.68
4951000,3522015.32
2175600,2445639.11
1734000,2575480.03
4396000,5532196.6
877000,1167786.44
1442900,1163601.67
1917000,2915446.4
1037280,61539.08
1197950,1214082.29
2805000,5078430.18
5730000,2147689.17
769200,1147230.21
2464600,3335810.4
1237000,1835221.4
2082000,1970862.67
141600,385328.39
6379200,4842985.35
3138000,4012705.51
882000,2096123.62
2857200,2976800.19
2916000,6560316.08
6142400,6407675.5
723000,1062021.24
977200,2840007.74
1138800,1596884.79
4877000,3491624.97
1470000,2020616.63
1369200,1079931.07
2093600,1891368.15
1280600,3248993.81
1791200,3553675.11
1791200,3470852.19
4159200,3959756.03
1166000,2058434.72
3841000,4838347.63
2324000,2998941.8
2758400,4472168.0
1847600,2179701.37
4325500,2236085.8
2102000,3884057.57
1054100,1538992.9
2435000,4434930.07
2598800,3549568.56
8170000,8726484.38
1650600,3234797.51
2010000,1581563.93
1493000,1223474.43
5180400,5109755.88
4655000,3674150.76
714000,1398049.09
598800,1150317.82
2003800,2486081.9
438100,487997.43
1839500,1552781.12
607500,722177.38
1840500,2205520.94
2535600,1607317.92
2420200,5463683.82
844000,2241612.38
2682400,4415182.48
4645000,1973663.28
3564000,4833457.33
800400,1069166.34
2074800,2243329.02
704500,2298902.68
676800,174265.12
4159200,4272359.91
1694400,3117639.07
910400,691014.63
3792000,5801869.73
10612000,6980103.03
1911500,901501.59
630600,948853.8
1293800,3151555.87
9650000,5600007.73
860700,1783506.91
2065000,3698078.84
2420200,3487078.06
5464000,6172381.8
2960400,4744684.7
2514000,981872.36
1308000,1596611.01
4396000,2258870.43
553600,1146464.02
678000,1195453.01
879600,1663015.02
484300,404248.01
1797900,1545849.86
861600,-270355.35
538200,-101693.36
515100,496950.93
1650000,2467985.86
376500,1095574.34
1074000,1438659.43
2515000,7087452.33
3915000,3519885.97
1499930,804060.61
1277400,1497651.26
10908000,5151181.1
2766000,3477968.24
2956000,2486335.27
4233200,4153603.19
2302400,840303.84
6238600,4538366.3
1308000,1579957.19
5572600,5573200.21
3056600,3496074.42
771600,1694127.44
1539600,3330253.63
1961200,2326375.36
1185000,2238376.86
2620000,3791870.63
1570000,551610.16
1343500,2086814.58
596720,245641.61
1268400,2654938.42
1450000,950664.17
1052400,1495019.52
527000,-1458215.45
2213000,4443116.77
2398000,3975445.49
1608500,-257087.85
9872000,4444538.15
318000,-438284.17
1462200,1439628.87
2605200,3496074.42
3345200,6411988.91
1462200,1416105.1
1280600,2313719.42
6246000,6653570.48
3495000,3524525.89
2131600,2045734.49
1791200,3122012.52
1499700,659750.78
1379000,1791504.57
2690000,2983136.84
1480400,4535292.88
1608500,1175527.21
1379000,2005787.39
4137000,4323157.01
1222800,2066818.89
2398000,4044337.06
377900,-308187.61
814800,1163084.69
1016400,1210643.56
1598800,3552997.32
1308000,1410219.96
1876000,2196383.94
1024000,1413418.34
1454500,1293338.43
1108000,1391888.65
894000,1395569.85
1434000,1480955.68
11870000,6573534.53
3434000,3747681.57
3738800,3224349.17
1279600,1665286.37
988500,292505.2
2679200,4182670.85
1556500,710359.67
4359000,6805912.26
2464600,4193822.62
646000,947723.76
613200,1212278.84
2842000,3409013.77
1185000,963791.46
377900,224316.45
1815600,1535082.75
1398000,626223.38
746100,1210943.09
527000,3166644.55
3049200,3852252.11
738400,1542622.25
1275600,2486071.67
10242000,6109696.0
2231000,2666457.23
3212000,4269327.47
954000,1764966.09
6702800,5921833.33
1421200,4522187.05
4677200,6137871.45
1414500,414537.17
592100,322803.99
399200,1130998.08
2606400,2424926.89
3434000,5515072.39
1485500,1993441.33
1343500,849989.41
18160000,7875444.98
1791200,3648553.55
4122200,6791847.56
8732400,6502676.58
1262000,1463753.31
2152900,1302986.59
284100,-438053.7
886800,1832495.88
4462600,5308360.43
1930000,4176159.1
4582400,3554746.49
1947300,1248643.49
1108000,1627640.69
1584000,3556486.76
7060000,4617188.13
800000,926734.24
1843000,3832811.41
2782800,4529587.35
3123200,3163672.62
5173000,3396779.59
427600,-68237.77
278500,305865.18
8392000,4789397.6
1339000,3099159.49
2370800,3414797.81
2472000,3556486.65
2109000,1538207.83
1416000,1570086.05
2555600,1768369.87
1878000,2109328.15
1455600,961498.65
1192700,878969.51
399200,1387123.93
853900,539494.8
930000,1677496.56
3574600,4844852.74
4818000,4929323.25
1446800,1031112.12
1237000,1712206.29
16310000,6568365.2
5417200,6758786.67
1045200,1432046.74
6083200,4853959.21
882000,882450.39
775500,1284374.69
7171000,5349517.54
992500,533814.11
1006360,1284504.08
6542000,7548968.36
761500,811785.62
5276600,5336163.63
1167600,354306.62
740000,553719.53
7422600,4506468.6
1293800,2460945.79
882000,1834782.25
40730000,7190978.56
1236200,4300582.78
6949000,6468774.11
1931800,2939257.95
2053500,1211348.94
1954000,4665635.28
838500,1069507.0
6376000,6217990.75
2982000,2377809.25
10020000,6990096.36
2120000,4106543.34
951600,1670831.25
3286000,4170447.17
1146500,1237496.05
14238000,7011496.43
2901200,3610953.03
6320000,3426021.72
784600,2048064.44
2312400,2938190.67
3545000,6653570.48
2509000,1492046.12
1495200,2310867.99
3656000,2886845.77
6986000,7306825.12
584400,740363.45
384200,688115.28
13794000,7967564.01
1616200,369901.11
4618000,3946015.8
3012200,5117737.52
815400,718395.89
3039600,3964863.62
4100000,4884668.99
1269700,1350658.29
969400,1256737.63
569600,-1080296.91
584400,1028863.75
714000,1764412.8
384200,469337.49
3138000,2719641.13
980400,986959.6
5876000,5925249.37
1485500,2036512.11
1377500,1044993.49
4285000,4326263.65
2768000,2366449.04
3944000,4056316.42
1262000,1875583.12
2945600,2733837.43
4034000,2451295.58
2895200,3321908.75
869300,-705388.86
5046000,4833457.33
843600,1501369.01
3493200,5247027.36
1464200,2210965.22
3450000,4094055.97
829260,272307.36
1734000,960492.96
1158900,2955865.66
2161200,5538766.75
4292400,4905133.47
607500,1764487.84
427600,1966943.05
1131100,1699626.05
2398000,3867648.89
1000200,1006931.13
1531500,1393159.5
1739400,2231714.97
2750800,4865477.06
1059500,1592504.79
6854800,5825488.61
782400,3684465.74
2256800,4229153.54
1031000,1750897.68
1110000,2025355.57
1326000,1596884.79
1318800,-414472.62
622900,743110.75
448900,-1073401.48
1458800,4812418.58
562070,1276414.74
1095000,-615483.13
484400,553329.42
498000,1270200.88
3374800,3935332.91
2398000,4746240.14
4544000,3165095.76
5062000,5089456.11
17510000,7586373.36
1480400,4909510.09
2016600,1967116.44
1414500,2145108.6
4803000,3421416.97
2694000,5300047.14
4877000,4789397.6
661900,-944721.9
1485500,573455.96
2435000,4463367.8
4677200,1556317.29
2127600,4637876.56
530500,141331.5
1200400,1194810.72
2102000,4683819.83
1700400,1541846.27
917500,1878563.42
4658400,4930817.1
3526000,3040688.95
6453200,4225278.29
1547000,5280173.8
3197200,2138145.79
2657000,5061992.31
2338800,4687005.35
1023600,1781247.99
966000,1531413.15
646000,-521316.85
1414500,1447537.02
792300,1106147.81
1362000,5957103.57
4085200,4893137.32
1200400,698340.87
4322000,4891654.47
3810000,1223030.91
3214400,3391283.4
1647000,1522474.52
1059500,1812715.25
2472000,4471749.04
415000,446693.92
2109000,1562555.71
2053500,1737101.15
3434000,4351549.61
530500,1072621.57
1308000,2145108.6
463100,1230875.16
2679200,6639374.17
1671600,1508309.92
1288000,4217268.36
915500,1371254.81
8314000,4392909.59
750000,1306593.65
1077200,1921319.25
3792000,2765576.17
1177300,1986181.04
4863600,6594147.61
4666000,3530934.95
1046400,1398189.89
1069500,646262.36
4322000,4235692.88
2576000,3614430.35
2472000,3415269.64
3640000,4472750.4
1185000,1895578.81
1000200,845333.85
19640000,7706764.06
2553200,4043981.04
10005200,5371307.78
882000,354624.57
1904400,1986014.11
4470000,6343291.96
6172000,3230567.4
910400,2215546.27
684500,1544981.01
1516100,2768727.63
1354600,4470431.09
3937200,4832837.77
1471300,1306291.08
1550000,2955673.04
1095000,794501.45
1170000,3693852.07
742800,1095092.37
5432000,5607522.37
3648600,6208256.62
642000,932844.86
2060400,1598153.23
792300,1011627.12
1158900,518209.42
2266500,1883359.27
2597800,2654598.72
4314600,4387633.11
3068800,3264882.91
3878000,2704547.85
3226800,4674468.25
1954000,4293712.96
4381200,4667985.22
3767000,4899891.26
938800,1132594.17
951600,2481701.93
1031000,614815.61
1218000,2070205.87
3730000,2785112.78
1724000,1120282.54
370800,262561.14
1861800,2133007.08
4233200,3496074.42
1323600,292592.89
1416000,2238376.86
723000,749490.56
1968000,2710329.63
4285000,4789233.96
642000,1698957.23
2657000,2403883.25
136560,757297.52
838500,547188.5
1837200,2422720.74
670800,1752611.78
1182000,2439214.06
3818800,4989837.49
6838000,6172473.36
2160000,967902.04
2081900,352627.0
4063000,4124162.28
7622400,5692609.27
767660,1276844.55
1038000,2240730.78
368800,616178.28
1576600,1728100.8
9413200,4312125.83
1531500,1520899.24
1850400,5449591.78
1824100,1449207.36
1547000,4484017.53
9428000,6573263.43
974300,1588920.39
6394000,6582588.97
800000,1775818.23
8318000,4653455.18
761300,-230473.81
3336000,4978569.46
4137000,3717919.98
7060000,4630331.34
3913600,3819748.22
818100,418835.31
1866000,2136538.13
951580,1857437.6
2694000,4450478.94
721200,1565752.55
8762000,5047920.3
1843000,2752471.04
894000,1763397.1
2546000,2721207.2
692400,-333041.36
335300,1096764.54
1695000,5038773.98
981400,958172.38
1627500,2145108.6
1196400,1441615.25
1095000,1403393.01
3670400,5655530.23
4488800,3558566.32
11418600,5127463.96
3225000,524067.06
1288000,3108007.61
784600,1242861.64
846500,649811.29
2842000,3187005.92
527000,398437.72
2870000,2802505.92
1059600,817112.81
2612600,6473712.33
1434000,2424817.44
13942000,7096814.0
4346800,3554268.25
1878000,2196238.51
894000,1264612.94
584400,190855.48
1258400,4899942.72
954000,1371673.7
1570000,1871600.63
6394000,5501770.49
6542000,5330587.76
1023300,1075495.11
1059500,2359271.45
2827200,5711910.04
1547000,4053056.71
1797900,1744676.98
915500,636532.37
561300,294708.1
5882000,5641333.93
2472000,3932610.5
2620000,4201529.22
1201500,1791504.57
723000,1352896.34
2196000,6011293.36
846500,1002540.21
2435000,3945487.05
430400,1131622.63
2586000,2176573.44
1194400,281681.76
2224500,1931376.71
9758000,7041077.07
830800,1894737.48
1521000,1911537.08
980400,1568853.61
2089000,2295087.08
1538750,649218.29
1628400,4521706.43
5491200,5022847.63
2728000,2802655.22
6542000,4589641.64
4455200,2887663.47
276400,1202963.97
1700400,1574819.93
1095000,2205520.94
2231000,1310917.14
1237000,1716895.93
3360000,4620633.85
1237000,2112266.55
1322000,1923356.96
698360,332171.03
1308000,367592.09
3101000,5874342.76
930000,1287946.24
1485300,1538315.05
6098000,6089598.96
1658000,4568017.71
4350000,4033288.27
1732000,4210247.43
527000,-210616.19
12240000,5414109.8
1450000,1938195.74
852240,1312711.71
3442400,5930798.94
1724600,3895201.68
1120800,-166856.26
322600,87001.68
1399000,2236259.35
406300,1456655.39
1376800,1958274.02
1146000,867909.9
39531200,9839714.58
894000,1462458.73
800000,1007300.58
746100,1336915.4
761500,565011.94
838500,1308522.8
584400,849233.6
649200,1594831.43
915500,923416.42
3115800,7547065.03
1038000,1574819.93
1169600,-390362.77
1686800,3960190.79
1339000,778063.33
538360,1125882.77
1362000,3557851.9
4766000,4052519.73
1362100,1005046.64
846500,1552848.65
1108000,1935383.94
915500,324362.28
754200,-660214.39
399600,-166443.61
1416000,385988.97
5638800,5850755.89
4233200,4918296.79
1166000,1651424.28
2694000,5022847.63
1158900,618222.29
769200,1057726.26
8022000,6450835.74
924600,2229132.72
1778000,2996723.28
415000,770332.22
8910000,4869737.85
699600,1592186.6
2442400,5089456.11
9650000,4823722.43
2046000,2040813.64
3397000,2699449.02
1843000,2325064.3
1092600,694417.59
669000,1112326.33
1052400,1282057.69
954000,225603.63
3944600,4917661.02
1578000,2343490.25
1059500,1381636.12
1450800,3609441.0
2324000,3847869.52
2657000,3967162.91
1400600,1213684.5
1293800,-125600.53
2930800,4575803.38
1421600,2060459.51
3473500,2805187.39
2916000,2432510.08
1362000,2403341.39
1621000,2982063.65
3248400,2530738.82
2694000,4943108.22
2953000,3616397.87
846500,1712152.15
1288000,3907381.18
1686000,1558286.48
994800,-1091412.22
1024000,945889.49
555400,1786723.75
507400,855497.43
1095000,585390.88
1069500,1080461.14
1123400,1300138.63
10183600,6648442.52
1044860,762723.92
669000,785283.08
1169600,1297965.04
1628400,4713742.08
607500,943923.71
1724000,1974636.9
10594000,8489385.2
5258800,5944075.03
1311600,2112491.1
822000,1232390.97
922800,1222460.95
2102000,3988812.73
2826800,2700714.38
2982600,5662176.11
1116300,2181033.95
2298000,1036780.82
5861200,4670590.1
3397000,3018891.8
1031000,1185871.33
1436000,4452887.95
900100,1106675.4
3841000,4131134.58
1892000,3406616.53
1664000,2911106.8
3915000,6493424.64
5358000,4917292.78
754200,1688340.6
427600,517349.74
12798000,6477504.5
1434000,1128785.42
1362000,1380383.59
2089000,2245832.65
1556400,2372223.0
2186000,1355379.87
718700,1484454.78
684500,175350.0
7282000,5570589.87
7874000,4260850.49
6912000,5676409.48
761500,1350546.2
2298000,1396357.4
4995400,5024600.4
1140000,2672357.45
2763500,2343639.5
6246000,4498651.28
1300500,1404133.02
1130500,2336447.37
1614000,1774412.55
2020600,4983840.78
1843000,3392509.9
299500,1196556.04
846500,1612365.92
2294400,6995120.16
938800,1296649.54
3126000,2664147.0
4988000,4972368.43
1318800,1554048.83
1584000,4168335.41
723000,1405032.33
23710000,7562442.16
825200,955496.56
973200,188126.19
4033400,2708618.8
738400,1065425.02
692400,-585798.85
954000,1632174.24
714000,1374695.24
7134000,6693468.69
3341000,2644066.52
606000,-338513.94
1103000,2019754.0
1569200,4176534.28
5506000,4419753.11
1377500,1631784.74
2310000,3983090.45
869300,1560314.14
2826800,6101371.29
1902200,4125616.7
3434000,3796594.18
515100,1446760.59
607500,1105521.0
992500,1232779.83
723000,1146849.68
5343200,4456415.91
1400600,867374.95
413460,525673.94
2550500,965146.6
385000,1027326.25
7245000,5291346.76
3636800,3282049.73
627600,1338959.3
925400,2345807.87
1166000,1427459.04
3108400,4272359.91
1520400,18260.53
10316000,6659023.64
1015600,1317338.67
1246600,1253515.09
1584900,800460.75
1521000,1894733.34
684500,1182533.58
1007900,1494560.17
5543000,5849129.39
7948000,6650438.98
638300,1867038.53
1009800,-1706441.67
2621500,1697797.71
3450000,1946690.26
8550000,3638980.16
1947300,1793161.67
2620000,4741571.61
874900,731051.91
4829640,6613838.19
1815600,1927510.16
4650800,4424998.04
1246000,2564540.33
5787200,6175090.92
2509000,6078609.11
617880,1025322.7
2042800,2955217.56
3171600,1429508.35
1146500,1210999.74
620400,1399405.01
661400,523467.75
562500,-29011.63
1272500,1716895.93
4433000,5568434.35
4233200,3942695.86
2161200,4361679.06
2139000,2982063.65
2096400,1465012.7
10316000,6148136.91
3471000,3056904.3
243000,-1296768.56
2692500,1853978.7
1016900,944616.0
1061800,565490.18
2196000,4586601.21
384200,-164872.13
2956000,4912889.79
1454500,1912315.85
426000,991644.4
314900,-21016.26
1254000,1157481.2
945900,1423725.47
1917000,3238281.26
683200,977575.78
4886400,4219894.62
3175000,2260070.9
10020000,5684639.16
877000,1421164.41
1743600,698967.43
1584000,5035965.56
11152200,7759176.24
4544000,5462088.69
1521000,2205999.19
3841000,3734866.58
684500,441017.09
2842000,5669674.08
1362000,5503126.69
1400600,1103887.71
4840000,4695790.63
1806000,3961249.19
1146000,1587269.55
4433000,4783900.91
561300,335191.88
838500,1274357.32
800400,421054.96
846500,1005112.69
2309200,2878367.36
1229900,1336744.41
11722000,7800836.34
492000,269988.16
6542000,5419274.94
2018000,2401462.25
5334800,4082868.15
2055100,1226341.43
10020000,6488526.43
1502600,2432510.08
1846400,2549053.84
692200,-719585.16
742250,1861.07
1246600,1639053.29
1991000,2569806.76
1024000,1272704.2
3656000,3644362.79
1020450,-1108823.42
1769000,4625068.75
4100000,4593053.62
2417000,-601221.64
1662400,2230619.23
1103000,2939257.95
1086480,1907095.03
4433000,2838569.64
1531500,2158708.91
1246600,692205.24
1730880,1748241.45
466650,1840753.92
2032000,2210913.06
2538000,4124802.45
1801000,2210434.81
5180400,4842945.84
5395000,6052541.29
3789200,3335869.4
2657000,547145.85
1343500,1740707.47
9502000,5600007.73
4188800,4966551.2
1223500,1607065.11
977100,-583168.69
858000,1940556.43
2982600,4696350.37
426000,996034.12
1434380,555832.29
1166000,1500957.18
2302000,2674739.2
2213000,5901409.96
1685500,2871728.87
505700,104090.16
583800,1037327.51
1015600,609021.0
5358000,4531795.33
2870000,3144909.18
1199200,720539.37
1584000,3922478.16
4210000,4015535.27
1185000,990772.64
1272500,265041.4
569000,-139982.56
892400,967735.26
946300,1348006.19
2834400,3414797.81
1954000,4371262.21
1776600,2061455.66
943990,1493319.0
1592000,2422263.85
2449800,4051461.58
1592000,1723167.01
530500,376776.24
4156800,4842143.77
5358000,5538508.12
917500,-766806.37
1300500,806102.94
2190000,1707776.18
2576000,4572404.91
3793000,1949987.51
6653000,5005331.39
2886400,2171397.56
9112000,6282374.29
1785600,955559.26
2657000,3514591.84
559660,478070.1
2586000,3002550.04
3138000,3673684.06
2612600,4597633.03
740000,1443458.45
562500,361665.13
3533600,4972927.76
8618000,6046425.92
4063000,2902178.9
1237000,1716895.93
3715200,3991235.93
1102800,1692443.05
1360000,4302043.09
5062000,5372706.96
4832600,6781354.81
4645000,2344358.4
3286000,3294174.61
2250000,2850593.39
483600,1569407.38
619300,1267904.35
961700,676624.11
5728000,4657795.13
1446800,1226819.68
1031000,506021.41
1046400,1911125.7
1391600,4515620.32
7949200,6665129.12
1323600,1657773.99
1510000,3318104.09
10242000,6345380.43
4462600,4606519.79
4951000,5461380.29
2975200,2939257.95
2263000,2210913.06
2731000,3006492.91
796800,703588.12
800000,982201.67
3730000,3165929.65
715300,1235135.16
1151800,919325.03
7193200,5591977.57
4126400,5465730.66
683200,1393790.54
9280000,5864980.41
2855800,697606.59
627600,315137.79
4085200,3326417.02
1493000,2028007.03
746100,1476793.07
5062000,3666518.31
4248000,2929642.7
769200,1327297.3
2435000,6752944.59
1762500,2144955.83
2583000,5011243.09
882000,2426183.82
1146500,789986.84
6718000,6333369.23
946300,1715245.47
1939600,894600.43
1108000,1712761.94
2690000,2816851.52
505090,1141681.32
6149800,4849153.91
459660,621799.58
299500,680048.13
2383200,2624879.9
938600,890553.59
3746400,4382109.65
1254300,1583165.35
1377500,1014077.68
865200,1606064.26
2694000,4646290.95
468900,-21010.86
2154000,2040067.74
930000,1511987.39
972880,1802037.05
3175000,3816473.36
822000,-380847.81
1074000,1413469.7
576700,190973.45
692200,1075925.73
654800,805667.14
1506800,-407748.83
838500,1249809.71
1343500,1634652.2
5084200,6785479.11
1872600,5251890.21
3225000,2144209.64
606000,1290829.62
900100,588510.54
1362000,1680272.96
1954000,2406314.01
4552000,3580508.49
987600,461509.31
461200,1531901.72
821280,-78745.18
1023600,1756103.56
5839000,3616742.98
1285100,2265507.31
5728000,5261643.91
4716000,2143599.78
2842000,3981229.53
1218000,1542419.25
1658000,4040088.07
1237000,1732709.81
6312600,4498251.21
3582000,5046659.18
2233200,2031018.22
1939600,2230619.23
3108400,3309625.68
846500,1318539.71
4040400,3706645.07
519900,1190631.74
391900,847731.45
2398000,4629853.09
988500,-209176.78
515100,930584.32
397200,-73920.81
14926000,6574995.89
3702000,2305214.76
644150,319326.8
7563200,5499957.79
10760000,5049680.74
669000,-660214.39
4381200,3780318.67
430400,916669.35
6542000,6743138.94
339600,374482.05
961700,1828826.02
9117200,3220601.21
1222800,1972771.33
4582400,4248248.25
9272600,5841088.97
415000,620315.64
2361000,4216782.62
2124200,4541900.92
1772400,1135056.75
1069500,1233706.98
1164580,2280408.06
1200400,1217693.47
2462000,6060343.77
2916000,5481707.58
3101000,5236550.14
606000,1399405.01
1293800,2140490.86
1458800,4472750.4
10834000,6905494.39
1146500,1274096.84
4006000,538263.36
1584000,4753048.1
746100,-24481.44
796800,-60247.62
431150,517799.17
11426000,5306570.56
1414500,574609.65
3495000,2479237.63
3434000,3235407.36
1938000,1050367.26
491500,1223014.19
767660,852070.06
775360,680802.18
2916000,4385503.48
1399000,2872649.47
522800,420078.93
3906000,3550008.97
4011200,4071775.33
13862000,6931074.92
5876000,6291491.0
1377500,-387212.18
1801000,1793978.4
26670000,5023307.92
2720400,3816109.03
903300,-739342.57
3787600,3565263.16
7478000,5576472.14
3508000,5208157.54
3693000,3881366.94
9413200,5539902.6
786000,1383693.22
261000,-336730.19
1087900,385476.67
1023300,1631581.1
1804850,1387712.5
2398000,2877299.71
3204600,4563175.03
1280600,2260070.9
669100,1136444.99
2768000,2208795.55
1547000,5162498.01
2686600,3120472.13
4914000,4629853.09
761500,1011627.12
1892000,2830563.26
456000,1093191.54
977100,1346937.88
2028000,3618874.09
2074400,2840184.81
1618400,4017440.93
562500,-1340302.82
1054100,1056196.18
753800,331175.06
2218800,3364007.81
14090000,7644840.35
14534000,5507136.97
1167600,1842342.31
4840000,5230634.5
723000,1326871.61
2044000,4609934.51
969400,760988.53
1154200,1454596.6
8910000,6712283.49
838500,-186213.27
1454500,1409746.3
5654000,3601409.85
1288000,3505211.42
2081900,2130912.3
2361000,3983407.59
1508400,1298904.69
2220400,5155373.0
1739400,3713503.72
3636800,626139.5
784600,1371673.7
2657000,1918498.47
5720600,6226366.27
591600,-46655.23
1419600,1960493.78
3146000,3179527.58
1516100,1050940.29
5550400,3646831.6
1262000,1106147.81
2398000,4410269.06
1023300,1732466.41
2213000,6068527.12
453500,718793.29
4159200,4487575.92
2766000,3540681.8
434700,442712.28
2918000,4043502.79
3197200,4291137.27
1493000,1132730.28
583800,1145072.46
6357000,4832408.87
1399000,4038964.67
800000,854482.53
1182000,2022843.65
1470000,1427418.95
1031000,1559553.56
1016400,1010857.6
4285000,4462842.83
1201500,1463820.06
1443600,1890715.23
2087200,4358302.35
356600,-886614.61
753800,1181732.23
7622400,7099152.2
4529200,4298542.19
6394000,4972509.7
1146500,695164.3
3184000,4884732.67
296400,-258155.51
2272200,3329099.73
5121200,2971478.0
1902200,2941631.12
1009800,1914123.44
5506000,4185040.82
7250000,6808686.46
838500,750856.85
1470000,1837082.53
1208100,772027.74
5313600,5208245.53
988500,1861838.09
2234000,3475518.7
1277400,3013080.38
858000,848900.37
1208600,941662.86
9132000,5502687.52
1308000,1681709.08
2708400,1653878.02
1968300,447417.77
728400,-409907.96
1686800,2724525.93
1166000,659750.78
2586000,661005.79
6003600,4972927.76
692200,2211408.98
2010000,1633485.59
3397000,4461544.41
4958400,5099071.35
4159200,4181552.55
2032000,1944963.16
3952000,4456815.97
4248000,3300269.15
992500,1290039.83
1450000,541635.99
1902000,1208636.77
1477600,1175544.33
3996400,2543697.44
5578000,5077257.3
2658000,1508211.46
1166000,1716895.93
291800,-668495.25
761500,469293.51
1847200,1323873.34
15570000,6530176.79
800000,1232031.43
527000,761471.54
4803000,5855440.08
3064000,6030115.54
761500,516103.98
3189500,2020570.91
498000,900686.5
954000,1772827.04
3064000,3918724.31
1671600,1096600.8
2916000,4471757.82
3341000,5134329.66
4899200,5334206.19
3784400,4368156.19
2250000,4734203.61
1185000,1714988.96
1436000,4759036.21
527000,-299289.52
2956000,4979498.26
3300800,5412408.48
1556500,1949438.04
5446800,5389267.26
3341000,2485225.51
2370000,1306755.88
1074000,1578727.47
3863200,5488802.77
735600,514531.19
1092600,807194.59
761500,1158612.64
938600,1218297.1
684500,1302345.24
1031000,1148043.59
6682600,6872520.73
4650800,4299523.59
1130500,3209681.03
1237000,597942.95
8836000,7004182.23
2013200,2225233.42
1578000,2661841.16
3915000,5853311.19
592100,1063382.65
1521000,1586562.49
338000,230004.51
760730,783974.77
615200,96694.58
954000,-370215.04
1007900,1367627.68
669000,1761830.88
3282800,3602187.55
1360000,4015588.44
3204600,7228859.53
4494480,2499015.93
453500,568917.55
10612000,6361191.81
3471000,5817119.5
1331300,2187101.52
707600,1099456.07
7267200,7808836.5
1450000,-92515.74
1376400,1002557.86
1892000,2765576.17
877000,1546727.7
2161200,3557851.9
335300,3998652.36
1521000,1941779.32
1009800,-158468.05
2161200,3922204.25
1308000,2031538.19
738400,1755016.63
1876000,2134539.43
553600,828644.18
1078800,4172574.03
653700,1079194.03
1246600,1466356.19
553600,419978.34
653700,676844.35
874900,1144223.13
1110000,1541038.57
786000,1547356.13
1532200,2236259.35
17050000,5992996.29
530500,-36831.57
2782800,4819099.85
607500,1181495.17
988500,1616665.99
3693000,4433602.36
1585200,1450709.15
1577800,2148285.18
1946600,4055310.0
2694000,5054618.63
4462600,5051547.43
2953000,4469982.9
1508400,1797605.54
7208000,7888982.7
3130600,3672086.32
1038000,-120098.77
19640000,6299220.3
1166000,2523726.44
954000,1698629.53
1439100,1925456.34
2102000,5077241.71
7242400,6293530.09
3108400,4241511.28
2515000,1030109.63
836400,1514477.21
1846400,4316107.78
11574000,6517097.5
3275200,4813543.14
2120000,3559183.8
1239600,1212278.84
1231200,1336915.4
6231200,4358993.72
3450000,5406853.79
4729000,5067932.44
1554400,4078294.31
5839000,8734158.67
1635600,1844679.9
1547000,5256362.26
1485500,1957756.74
707600,381972.15
1023300,2066383.33
953000,2214207.38
4832600,5057057.3
1954000,3544344.56
1524800,5875196.23
1658000,2733837.43
995600,122516.78
1724000,1327297.3
1454500,1178906.45
527420,419978.34
707600,-1214187.25
1182000,1082938.5
7134000,4474453.51
1628400,2158098.66
4381200,4599260.82
1377500,638262.19
1237000,2373526.41
2072400,5901409.96
1262000,1662028.74
5350000,6992026.66
2408500,597942.95
2337500,2326624.1
901200,2062033.64
3083000,842272.56
704500,108817.59
12462000,7808836.5
2805000,3918445.98
3633800,4290140.08
384200,-164286.64
23058000,7737951.62
2457200,3136208.82
492000,1446282.34
3841000,4362922.93
728400,516500.22
4988000,4514194.2
3123200,6660725.46
838500,1690578.75
1177300,1509969.35
1323600,1444047.15
4314600,6115397.61
2160000,3595674.18
4988000,4696872.75
7208000,6285904.6
1746800,4538273.79
1939200,5011959.4
3064000,4248451.04
5432000,5369819.57
5765000,5786073.65
5765000,6004068.76
2429800,2364820.15
1130500,378436.12
1095600,589072.99
2953000,3022753.35
3434000,3458245.03
2028000,4917586.68
2546000,3203922.03
583800,2572669.64
4100000,5195155.57
3212000,4790127.14
1866000,1435975.44
1762500,1842412.47
3784400,5833052.1
4006000,3456510.74
438100,257883.22
1162400,4460795.66
1647000,1594527.28
2546000,3496945.42
822000,909613.45
2006000,3544489.43
3212000,2412095.57
1024000,649218.29
2102000,4406049.92
1909600,4739330.04
1146000,1528222.95
5342400,5290936.12
1023300,1962057.13
4655000,4235520.25
2583000,4428023.17
5224800,4942101.31
2509000,2915446.4
8162600,6383831.62
953000,1209766.04
764400,1606064.26
519600,25198.62
1608500,1990262.88
440400,1264261.25
5099000,4838347.63
877000,965402.64
210000,720848.16
1872600,5162289.98
2082000,5314915.76
6870000,4580113.62
823100,683629.64
4324000,3503471.15
924600,1908929.64
476600,1248950.94
2975200,5721214.15
2990000,3152868.17
917500,1908929.64
2216800,3487259.65
522800,525076.47
3952000,4277288.36
846500,1251430.66
5920400,4064599.76
3049200,3136208.82
5062000,4298061.14
1140000,4254353.6
992500,-402464.29
1917000,3008189.17
2870000,669905.09
1762800,3566910.95
4970000,4446875.56
3434000,4786291.98
5580000,3827214.23
1095000,400541.52
747100,1223919.16
3796600,4990311.28
3545000,4562085.33
1485500,1971339.56
2302000,2116716.0
907800,1696304.25
1547000,2733837.43
707600,1641294.85
1872600,4341415.42
1686800,4335514.53
3508000,3816800.29
